x,y,S34,Fe57,Co59,Ni60,As75,Se77,Au197,Bi209
659.1951219,286,545416.4213,433626.7073,630.6382306,3208.134752,3.816580614,109.2910456,0.00331303,0.006393085
663.2392637,286,559955.3549,435603.4125,624.2613765,3724.064245,3.816580614,91.5312285,0.00331303,0.006393085
667.2834056,286,545416.4213,433626.7073,539.3915653,3724.064245,3.816580614,91.5312285,0.00331303,0.006393085
671.3275474,286,544414.3597,443395.691,539.3915653,3185.050092,3.816580614,91.5312285,0.00331303,0.006393085
675.3716893,286,543913.3193,455148.0273,757.3297533,3100.826727,3.816580614,91.5312285,0.00331303,0.006393085
679.4158311,286,543913.3193,455148.0273,819.6070033,3100.826727,3.816580614,56.01070633,0.00331303,0.006393085
683.459973,286,544915.3905,453977.8603,1184.219359,3216.215759,3.816580614,56.01070633,0.00331303,0.006393085
687.5041148,286,544915.3905,451816.0325,1315.427444,3705.518051,3.816580614,56.01070633,0.00331303,0.006393085
691.5482567,286,536400.1891,453636.2889,1387.614222,5321.392255,3.816580614,64.89017091,0.00331303,0.006393085
695.5923985,286,528390.8936,453636.2889,1418.788369,8466.03844,3.816580614,38.25088922,0.00331303,0.006393085
699.6365404,286,528390.8936,453636.2889,1418.788369,11726.57436,4.084754864,73.77052344,0.00331303,0.006393085
703.6806822,286,528390.8936,445030.855,1443.413525,11726.57436,13.45623261,38.25088922,0.00331303,0.006393085
707.7248241,286,529892.297,445030.855,1513.51859,11465.91419,13.45623261,73.77052344,0.00331303,0.006393085
711.7689659,286,529892.297,445030.855,1590.930912,8191.711963,8.770368809,56.01070633,0.00331303,0.006393085
715.8131078,286,510387.411,543205.6306,1793.900582,8137.639811,5.646626179,82.65087597,0.00331303,0.006393085
719.8572496,286,510387.411,439777.2357,1877.873043,8137.639811,5.646626179,56.01070633,0.00331303,0.006393085
723.9013915,286,510387.411,439777.2357,2436.172516,7497.766286,10.33236505,82.65087597,0.00331303,0.006393085
727.9455333,286,519386.1389,439777.2357,3375.47322,6813.610871,13.45623261,100.4106931,0.00331303,0.006393085
731.9896752,286,543412.2885,417292.8978,4329.150491,4678.334248,24.39033126,100.4106931,0.00331303,0.006393085
736.033817,286,543412.2885,476091.9831,9407.28091,3734.498041,36.88730065,64.89017091,0.00331303,0.006393085
740.0779589,286,567481.7188,437441.3136,17015.09844,2100.372293,127.518438,47.1303538,0.00331303,0.006393085
744.1221007,286,566979.8051,476091.9831,24072.70811,872.2972961,188.4877625,47.1303538,0.00331303,0.006393085
748.1662426,286,567481.7188,454694.0586,25684.3197,693.5067125,188.4877625,29.37142464,0.00331303,0.006393085
752.2103844,286,566979.8051,454694.0586,24072.70811,693.5067125,158.7819746,29.37142464,0.00331303,0.006393085
756.2545263,286,608700.6271,454694.0586,14854.9208,1639.100474,107.2002437,11.61160753,0.00331303,0.006393085
760.2986681,286,537401.7325,437342.1506,6999.565026,1747.410541,61.8839879,20.49107211,0.00331303,0.006393085
764.34281,286,608700.6271,437342.1506,4305.981271,1747.410541,43.13616014,20.49107211,0.00331303,0.006393085
768.3869519,286,554940.2005,437342.1506,4305.981271,1249.98128,40.01166793,38.25088922,0.00331303,0.006393085
772.4310937,286,554940.2005,507891.3662,5429.123588,735.3517171,40.01166793,38.25088922,0.00331303,0.006393085
776.4752356,286,491410.0425,507891.3662,5429.123588,585.0033606,25.9523275,29.37142464,0.00331303,0.006393085
780.5193774,286,491410.0425,482736.1212,4629.700144,534.1758616,25.9523275,29.37142464,0.00331303,0.006393085
784.5635193,286,504891.1964,482736.1212,4629.700144,525.1420104,41.57391403,29.37142464,0.00331303,0.006393085
788.6076611,286,535398.7608,539959.5954,5125.3911,525.1420104,52.50976169,20.49107211,0.00331303,0.006393085
792.651803,286,550929.3341,539959.5954,9148.757403,358.1389382,80.63406439,20.49107211,0.00331303,0.006393085
796.6959448,286,542410.3324,503173.2338,14857.55579,208.2582795,171.2890633,38.25088922,0.00331303,0.006393085
800.7400867,286,550929.3341,460062.2797,21458.83104,183.4839717,197.8697344,47.1303538,0.00331303,0.006393085
804.7842285,286,542410.3324,460062.2797,24077.08746,144.080619,384.0533653,47.1303538,0.00331303,0.006393085
808.8283704,286,519886.2293,454321.6376,24077.08746,123.8210332,384.0533653,47.1303538,0.00331303,0.006393085
812.8725122,286,519886.2293,422650.0913,20975.52875,123.8210332,226.0185233,38.25088922,0.00331303,0.006393085
816.9166541,286,535398.7608,422650.0913,17394.53253,182.3579894,136.8967868,38.25088922,0.00331303,0.006393085
820.9607959,286,568987.4599,422650.0913,14220.21443,195.870496,97.82339393,38.25088922,0.00331303,0.006393085
825.0049378,286,536900.932,453918.3685,14220.21443,182.3579894,97.82339393,38.25088922,0.00331303,0.006393085
829.0490796,286,621292.5854,453918.3685,13088.61883,165.4694249,97.82339393,38.25088922,0.00331303,0.006393085
833.0932215,286,536900.932,453918.3685,12764.76322,165.4694249,72.82133471,20.49107211,0.00331303,0.006393085
837.1373633,286,508888.234,464348.47,8632.977071,166.5952273,72.82133471,11.61160753,0.00331303,0.006393085
841.1815052,286,508888.234,466248.0681,8632.977071,200.3749647,94.69790229,11.61160753,0.00331303,0.006393085
845.225647,286,531894.3858,466248.0681,12704.73523,258.948977,133.7706705,29.37142464,0.00331303,0.006393085
849.2697889,286,531894.3858,478769.4773,16228.02901,377.3099576,168.1621974,29.37142464,0.00331303,0.006393085
853.3139307,286,561460.2707,478769.4773,16228.02901,390.84432,233.8384989,56.01070633,0.00331303,0.006393085
857.3580726,286,530893.3126,422160.8626,15385.6564,405.5082624,238.5306092,47.1303538,0.00331303,0.006393085
861.4022144,286,530893.3126,422160.8626,12707.1993,437.0980952,233.8384989,47.1303538,0.00331303,0.006393085
865.4463563,286,530893.3126,452062.8528,10339.55964,580.4845013,247.9154544,38.25088922,0.00331303,0.006393085
869.4904981,286,532394.9559,454083.6404,9637.433125,707.076512,229.1465135,38.25088922,0.00331303,0.006393085
873.53464,286,532394.9559,472363.3063,7860.55613,739.8764227,229.1465135,29.37142464,0.00331303,0.006393085
877.5787819,286,516385.8944,472363.3063,6686.318595,1198.874152,171.2890633,20.49107211,0.00331303,0.006393085
881.6229237,286,516385.8944,459185.1913,5294.865358,1600.360263,140.023153,20.49107211,0.00331303,0.006393085
885.6670656,286,523887.7773,450478.3884,3079.929716,1694.953565,100.9490105,38.25088922,0.00331303,0.006393085
889.7112074,286,556444.5309,442401.8243,2481.910714,1868.375878,100.9490105,38.25088922,0.00331303,0.006393085
893.7553493,286,570995.4698,442401.8243,2372.61331,1868.375878,94.69790229,38.25088922,0.00331303,0.006393085
897.7994911,286,556444.5309,454795.4276,2372.61331,1737.145385,105.6373729,29.37142464,0.00331303,0.006393085
901.843633,286,564470.6493,454795.4276,2603.280555,1633.402477,83.75930617,38.25088922,0.00331303,0.006393085
905.8877748,286,554940.2005,453766.3008,3201.293716,954.9921885,82.19668528,38.25088922,0.00331303,0.006393085
909.9319167,286,554940.2005,417929.7537,5648.290117,570.3175624,58.75924583,38.25088922,0.00331303,0.006393085
913.9760585,286,546418.6173,417929.7537,6628.515385,380.6933908,58.75924583,20.49107211,0.00331303,0.006393085
918.0202004,286,546418.6173,461217.0072,7609.151328,219.5210701,68.13384682,20.49107211,0.00331303,0.006393085
922.0643422,286,546418.6173,461217.0072,8744.134895,219.5210701,72.82133471,11.61160753,0.00331303,0.006393085
926.1084841,286,574510.0941,436083.8188,9439.552936,260.0756787,68.13384682,20.49107211,0.00331303,0.006393085
930.1526259,286,530893.3126,429247.941,9185.684063,273.5969097,72.82133471,4.808113358,0.00331303,0.006393085
934.1967678,286,574510.0941,433847.0598,9469.019952,260.0756787,63.44648386,20.49107211,0.00331303,0.006393085
938.2409096,286,530893.3126,429247.941,9185.684063,273.5969097,74.38383067,29.37142464,0.00331303,0.006393085
942.2850515,286,572501.6236,433847.0598,8310.148805,245.429365,94.69790229,47.1303538,0.00331303,0.006393085
946.3291933,286,555441.5863,415161.9189,7295.768153,245.429365,94.69790229,29.37142464,0.00331303,0.006393085
950.3733352,286,555441.5863,456701.6428,5702.465621,238.6701436,79.0714435,4.808113358,0.00331303,0.006393085
954.417477,286,520886.4867,457816.6983,4908.72326,211.6370357,55.63450376,4.808113358,0.00331303,0.006393085
958.4616189,286,514386.0896,472499.9353,4771.829596,208.2582795,49.38514455,4.808113358,0.00331303,0.006393085
962.5057607,286,514386.0896,472499.9353,4771.829596,211.6370357,49.38514455,11.61160753,0.00331303,0.006393085
966.5499026,286,519386.1389,444297.012,5952.364467,208.2582795,49.38514455,11.61160753,0.00331303,0.006393085
970.5940444,286,519386.1389,439827.9051,8033.658114,212.7632878,110.3259852,29.37142464,0.00331303,0.006393085
974.6381863,286,506889.6,437930.5423,10085.07451,227.4056441,122.829326,29.37142464,0.00331303,0.006393085
978.6823281,286,506889.6,437930.5423,11099.89957,227.4056441,146.2757604,29.37142464,0.00331303,0.006393085
982.72647,286,560958.6545,464487.3042,11331.215,201.5011268,243.2229693,29.37142464,0.00331303,0.006393085
986.7706119,286,560958.6545,480814.4966,15887.67797,159.8404131,304.234895,29.37142464,0.00331303,0.006393085
990.8147537,286,597126.3921,464487.3042,16140.00669,150.8345338,310.4937488,4.808113358,0.00331303,0.006393085
994.8588956,286,527890.4386,480814.4966,15887.67797,138.4525965,310.4937488,4.808113358,0.00331303,0.006393085
998.9030374,286,527890.4386,457858.5755,15811.63497,129.4484261,258.8649194,4.808113358,0.00331303,0.006393085
1002.947179,286,515885.9192,392333.8037,14825.00937,138.4525965,210.3796965,11.61160753,0.00331303,0.006393085
1006.991321,286,515885.9192,392333.8037,12841.25241,307.4065977,194.7423688,20.49107211,0.00331303,0.006393085
1011.035463,286,574007.9501,449581.4794,10966.36015,307.4065977,182.2335311,20.49107211,0.00331303,0.006393085
1015.079605,286,574007.9501,449581.4794,10954.07404,207.1321174,147.8390059,20.49107211,0.00331303,0.006393085
1019.123747,286,574007.9501,474093.222,10966.36015,176.7281681,147.8390059,11.61160753,0.00331303,0.006393085
1023.167889,286,569991.4025,427121.3733,14122.40337,176.7281681,141.5862736,11.61160753,0.00331303,0.006393085
1027.21203,286,538403.2759,427121.3733,14535.00011,314.1696866,122.829326,4.808113358,0.00331303,0.006393085
1031.256172,286,526889.6533,427121.3733,14847.01496,314.1696866,116.5774682,4.808113358,0.00331303,0.006393085
1035.300314,286,522387.0169,510890.612,14847.01496,264.5825758,122.829326,20.49107211,0.00331303,0.006393085
1039.344456,286,518385.9966,510890.612,13439.75002,264.5825758,99.38613976,20.49107211,0.00331303,0.006393085
1043.388598,286,522387.0169,469604.2946,12714.79657,280.3581098,83.75930617,20.49107211,0.00331303,0.006393085
1047.43274,286,539905.8021,469604.2946,9776.551105,287.1196696,77.50894753,4.808113358,0.00331303,0.006393085
1051.476881,286,539905.8021,469604.2946,8650.225455,422.4303752,43.13616014,4.808113358,0.00331303,0.006393085
1055.521023,286,539905.8021,416442.2463,7132.625407,423.558606,43.13616014,4.808113358,0.00331303,0.137742579
1059.565165,286,544414.3597,416442.2463,5777.038186,461.9245692,29.07656985,20.49107211,0.00331303,0.137742579
1063.609307,286,544414.3597,416442.2463,5087.745638,461.9245692,41.57391403,20.49107211,0.00331303,0.137742579
1067.653449,286,441598.2097,373313.6777,4223.331925,444.99688,32.2008122,20.49107211,0.00331303,0.006393085
1071.697591,286,334143.055,229654.56,2724.006728,314.1696866,32.2008122,4.808113358,0.00331303,0.006393085
1075.741733,286,132007.1648,96132.45839,1271.050702,123.8210332,3.816580614,4.808113358,0.00331303,0.006393085
1079.785874,286,46799.35588,18558.68436,224.6033057,41.69214496,3.816580614,4.808113358,0.00331303,0.006393085
1083.830016,286,22693.03605,3145.781948,110.0632227,2.335112303,3.816580614,4.808113358,0.00331303,0.006393085
1087.874158,286,19321.68955,557.6692858,16.32144209,2.335112303,4.084754864,4.808113358,0.00331303,0.006393085
1091.9183,286,14025.59359,418.3725312,5.031738937,0.644103472,4.084754864,4.808113358,0.00331303,0.006393085
0,297,2421.111032,16.43319973,0.126296535,0.644103472,4.325095613,4.808113358,0.00331303,0.006393085
4.044141852,297,2421.111032,24.39485606,0.177155742,0.644103472,4.325095613,4.808113358,0.00331303,0.006393085
8.088283704,297,2645.221401,24.39485606,2.249988463,0.644103472,5.887091858,4.808113358,0.00331303,0.006393085
12.13242556,297,2421.111032,86.27977329,2.249988463,0.644103472,5.887091858,4.808113358,0.00331303,0.006393085
16.17656741,297,2421.111032,86.27977329,0.177155742,0.644103472,5.887091858,4.808113358,0.00331303,0.006393085
20.22070926,297,2421.111032,86.27977329,0.177155742,0.644103472,3.816580614,4.808113358,0.00331303,0.006393085
24.26485111,297,2421.111032,101.7517761,0.177155742,2.162147171,3.816580614,4.808113358,0.00331303,0.006393085
28.30899296,297,2421.111032,132.6957817,9.160665288,4.410693884,3.816580614,4.808113358,0.00331303,0.006393085
32.35313481,297,2421.111032,984.0287545,21.14376309,4.410693884,3.816580614,4.808113358,0.00331303,0.006393085
36.39727667,297,94374.13699,89348.32621,3642.743088,82.01415701,59.00121066,4.808113358,0.00331303,0.573019442
40.44141852,297,332940.6455,314276.0092,8637.168677,1528.436532,59.00121066,11.61160753,0.00331303,0.573019442
44.48556037,297,441414.4448,333038.3175,8637.168677,3823.626019,49.62685953,47.1303538,0.00331303,0.716283184
48.52970222,297,447383.8216,424965.6076,5426.265322,5761.222916,13.69694815,56.01070633,0.00331303,0.286503418
52.57384407,297,447383.8216,465079.5219,2159.098467,6432.472842,13.69694815,73.77052344,0.00331303,0.42976716
56.61798593,297,457836.7087,465079.5219,1139.812649,6432.472842,15.2589444,73.77052344,0.00331303,0.286503418
60.66212778,297,505725.7882,455594.7936,1050.306757,5166.29739,15.2589444,73.77052344,0.00331303,0.286503418
64.70626963,297,500229.8039,412585.2085,1050.306757,4210.573656,12.13495191,73.77052344,0.00331303,0.286503418
68.75041148,297,500229.8039,412585.2085,1643.963388,2991.135146,12.13495191,73.77052344,0.00331303,0.859535466
72.79455333,297,478268.3036,405885.9597,7074.029909,2332.638438,73.06367434,64.89017091,0.00331303,0.859535466
76.83869519,297,478268.3036,396385.822,15769.4881,1146.480488,132.4515136,64.89017091,0.00331303,0.42976716
80.88283704,297,504726.356,396385.822,22840.78639,494.4850478,152.7733309,56.01070633,0.00331303,0.006393085
84.92697889,297,504726.356,414105.7692,24435.76582,379.3926446,171.5341513,38.25088922,0.00331303,0.006393085
88.97112074,297,495235.3878,414105.7692,24435.76582,306.1064811,171.5341513,38.25088922,0.00331303,0.006393085
93.01526259,297,487747.2664,414105.7692,24365.50557,306.1064811,171.5341513,29.37142464,0.00331303,0.006393085
97.05940444,297,487747.2664,473669.5465,22770.62871,543.0372873,162.1535537,82.65087597,0.00331303,0.006393085
101.1035463,297,487747.2664,473669.5465,22210.35681,2271.909598,140.2673666,29.37142464,0.00331303,0.006393085
105.1476881,297,492239.6537,425800.7887,8161.25945,3944.343476,79.31403298,82.65087597,0.00331303,0.006393085
109.19183,297,492239.6537,425800.7887,4290.426227,5862.622209,32.44202746,82.65087597,0.00331303,0.006393085
113.2359719,297,492738.8803,464094.4775,1859.233328,7271.907047,30.87978135,82.65087597,0.00331303,0.006393085
117.2801137,297,492738.8803,464094.4775,1200.625986,7271.907047,16.82094064,82.65087597,0.00331303,0.006393085
121.3242556,297,492738.8803,432140.8508,857.9355508,5073.672735,7.448963173,109.2910456,0.00331303,0.006393085
125.3683974,297,511724.0413,432140.8508,667.4962877,3495.735382,7.448963173,198.0981227,0.00331303,0.006393085
129.4125393,297,511724.0413,432140.8508,574.9370088,3495.735382,3.816580614,109.2910456,0.00331303,0.006393085
133.4566811,297,480263.31,436048.0038,540.0798834,3802.744665,7.448963173,118.1713981,0.00331303,0.006393085
137.500823,297,478268.3036,413149.3685,472.1540878,4096.570538,5.887091858,118.1713981,0.00331303,0.006393085
141.5449648,297,460326.6809,413149.3685,472.1540878,4823.112948,5.887091858,135.9329911,0.00331303,0.006393085
145.5891067,297,460326.6809,408874.1763,553.2633361,5197.970239,5.887091858,198.0981227,0.00331303,0.006393085
149.6332485,297,481260.9284,408874.1763,591.676221,6025.506753,3.816580614,198.0981227,0.00331303,0.006393085
153.6773904,297,495734.72,401780.4808,638.1803501,6025.506753,3.816580614,198.0981227,0.00331303,0.006393085
157.7215322,297,495734.72,420644.1271,638.1803501,4424.907197,3.816580614,224.7409561,0.00331303,0.006393085
161.7656741,297,495734.72,413272.7632,572.5802408,2187.168798,3.816580614,260.266806,0.00331303,0.006393085
165.8098159,297,538248.4545,413272.7632,562.6843835,1975.574706,4.325095613,269.1480465,0.00331303,0.006393085
169.8539578,297,522727.7754,411787.4617,562.6843835,1975.574706,3.816580614,286.9114154,0.00331303,0.006393085
173.8980996,297,538248.4545,411787.4617,633.4552068,1884.188551,7.448963173,340.20241,0.00331303,0.006393085
177.9422415,297,522727.7754,420483.2664,671.2814837,1863.636114,3.816580614,366.8487953,0.00331303,0.006393085
181.9863833,297,548772.7118,479775.9924,717.9336512,1603.604998,3.816580614,366.8487953,0.00331303,0.006393085
186.0305252,297,499230.7844,479775.9924,898.9663299,1314.574915,3.816580614,349.0845384,0.00331303,0.006393085
190.074667,297,513724.0188,479775.9924,1018.142788,884.5815496,3.816580614,313.5569127,0.00331303,0.006393085
194.1188089,297,513724.0188,450286.0936,1034.459736,685.418773,12.13495191,313.5569127,0.00331303,0.006393085
198.1629507,297,513724.0188,450801.76,1114.757583,685.418773,12.13495191,340.20241,0.00331303,0.006393085
202.2070926,297,491740.379,450286.0936,1265.945531,723.8679324,18.38293689,340.20241,0.00331303,0.006393085
206.2512344,297,491740.379,408409.2095,1265.945531,954.8192234,5.887091858,304.6747843,0.00331303,0.006393085
210.2953763,297,493238.1549,408409.2095,1265.945531,1014.893466,15.2589444,304.6747843,0.00331303,0.006393085
214.3395181,297,493238.1549,405171.9673,1384.189191,1336.171487,5.887091858,366.8487953,0.00331303,0.006393085
218.38366,297,493238.1549,449400.213,1441.444539,1621.834596,5.887091858,420.1442296,0.00331303,0.006393085
222.4278019,297,527231.9472,449400.213,1441.444539,1829.389669,5.887091858,420.1442296,0.00331303,0.006393085
226.4719437,297,527231.9472,451952.0763,1788.195704,1829.389669,13.69694815,340.20241,0.00331303,0.006393085
230.5160856,297,543760.1389,451952.0763,2223.804469,1282.755461,13.69694815,313.5569127,0.00331303,0.143251136
234.5602274,297,511724.0413,485212.4982,2472.689449,1282.755461,13.69694815,286.9114154,0.00331303,0.42976716
238.6043693,297,511724.0413,457611.2002,2671.482077,1650.323953,5.887091858,286.9114154,0.00331303,0.859535466
242.6485111,297,511724.0413,457611.2002,3055.168432,2767.790419,13.69694815,331.3202816,0.00331303,0.859535466
246.692653,297,508224.762,457611.2002,3549.456422,4216.393254,7.448963173,340.20241,0.00331303,0.859535466
250.7367948,297,574366.1073,475622.0199,3954.387056,5017.427768,9.010959418,340.20241,0.00331303,0.859535466
254.7809367,297,561312.4164,475622.0199,3954.387056,5017.427768,9.010959418,278.0301749,0.00331303,0.143251136
258.8250785,297,573361.5217,440951.2279,3738.40362,5325.917314,24.63129665,269.1480465,0.00331303,0.006393085
262.8692204,297,564323.6683,440951.2279,2716.015001,5337.661743,26.19341783,269.1480465,0.00331303,0.006393085
266.9133622,297,564323.6683,440951.2279,2716.015001,5337.661743,26.19341783,269.1480465,0.00331303,0.006393085
270.9575041,297,529234.2663,441491.126,3038.876118,4715.552187,29.31766018,260.266806,0.00331303,0.006393085
275.0016459,297,529234.2663,441491.126,5833.215156,3264.53855,41.81537915,251.3855655,0.00331303,0.006393085
279.0457878,297,530736.2072,495860.7764,9888.511643,2946.202887,66.81356555,198.0981227,0.00331303,0.006393085
283.0899296,297,554288.7339,495860.7764,14892.37761,1520.466783,146.5202238,100.4106931,0.00331303,0.006393085
287.1340715,297,530736.2072,484189.9886,21063.49918,807.5934687,194.9880815,91.5312285,0.00331303,0.006393085
291.1782133,297,522227.4451,455848.2303,25574.68522,370.3703959,220.0093799,64.89017091,0.00331303,0.006393085
295.2223552,297,493737.4296,450385.2566,25941.49046,253.1426828,220.0093799,11.61160753,0.00331303,0.006393085
299.266497,297,515724.3513,450385.2566,26849.74396,248.6361455,215.3175195,11.61160753,0.00331303,0.006393085
303.3106389,297,493737.4296,430734.8625,28456.59835,253.1426828,204.370678,29.37142464,0.00331303,0.006393085
307.3547807,297,510724.1389,426052.0202,28456.59835,248.6361455,204.370678,29.37142464,0.00331303,0.006393085
311.3989226,297,502228.0924,430734.8625,26741.35785,243.0032661,223.1372452,20.49107211,0.00331303,0.006393085
315.4430644,297,510724.1389,399755.282,25640.29082,243.0032661,241.9059363,20.49107211,0.00331303,0.006393085
319.4872063,297,546266.1854,442751.6336,25640.29082,255.3959964,266.9342307,20.49107211,0.00331303,0.006393085
323.5313481,297,546266.1854,466481.0689,27902.31792,265.5364024,270.0630955,20.49107211,0.00331303,0.006393085
327.57549,297,546266.1854,466481.0689,28055.02284,265.5364024,270.0630955,20.49107211,0.00331303,0.006393085
331.6196319,297,495734.72,405601.7043,28055.02284,264.4096107,270.0630955,38.25088922,0.00331303,0.006393085
335.6637737,297,566833.5919,405601.7043,28204.71583,254.2692946,262.241121,56.01070633,0.00331303,0.006393085
339.7079156,297,488745.4126,405601.7043,27710.59832,264.4096107,190.2970956,73.77052344,0.00331303,0.006393085
343.7520574,297,552282.6529,442094.9572,25151.71857,373.7536492,148.0834693,82.65087597,0.00331303,0.006393085
347.7961993,297,483256.3955,443624.3108,17617.75346,405.3352973,98.06648314,269.1480465,0.00331303,0.006393085
351.8403411,297,504226.6688,443624.3108,13757.70172,514.8068733,62.12607766,269.1480465,0.00331303,0.006393085
355.884483,297,482757.4759,429562.5204,10826.91588,848.3457696,34.00414863,349.0845384,0.00331303,0.006393085
359.9286248,297,504226.6688,429562.5204,10001.9626,883.4490915,21.50705431,340.20241,0.00331303,0.006393085
363.9727667,297,517224.7663,458395.7126,8497.743031,1087.475565,9.010959418,340.20241,0.00331303,0.006393085
368.0169085,297,553285.6646,458395.7126,7410.706447,1548.932395,9.010959418,340.20241,0.00331303,0.006393085
372.0610504,297,646894.7437,456500.5249,6474.697907,1599.047914,9.010959418,357.9666668,0.00331303,0.006393085
376.1051922,297,646894.7437,447842.1863,5381.090517,1904.744405,9.010959418,357.9666668,0.00331303,0.006393085
380.1493341,297,558301.8171,438073.2025,4784.269346,2049.876673,9.010959418,357.9666668,0.00331303,0.006393085
384.1934759,297,480762.1144,438073.2025,3832.586292,2078.466495,21.50705431,384.61394,0.00331303,0.006393085
388.2376178,297,492738.8803,475915.0977,3355.136249,2078.466495,21.50705431,384.61394,0.00331303,0.006393085
392.2817596,297,492738.8803,478264.254,2844.215668,1981.288713,15.2589444,384.61394,0.00331303,0.006393085
396.3259015,297,503726.9815,475915.0977,2009.063174,1919.592459,7.448963173,366.8487953,0.00331303,0.006393085
400.3700433,297,503726.9815,462567.2996,1568.596354,1796.293939,3.816580614,366.8487953,0.00331303,0.006393085
404.4141852,297,503726.9815,400114.4687,1562.713858,1886.472355,3.816580614,366.8487953,0.00331303,0.006393085
408.458327,297,507724.95,448265.306,1259.405973,1783.742731,7.448963173,366.8487953,0.00331303,0.006393085
412.5024689,297,512224.0164,448265.306,1221.655033,1517.05142,7.448963173,278.0301749,0.00331303,0.006393085
416.5466107,297,512224.0164,448265.306,1189.514242,1236.177625,3.816580614,260.266806,0.00331303,0.006393085
420.5907526,297,512224.0164,444752.6006,1082.271117,1236.177625,3.816580614,278.0301749,0.00331303,0.006393085
424.6348944,297,536745.6979,444752.6006,1031.099439,1607.022789,3.816580614,304.6747843,0.00331303,0.006393085
428.6790363,297,536745.6979,444752.6006,980.7499038,1657.162503,3.816580614,304.6747843,0.00331303,0.006393085
432.7231781,297,511224.0565,417446.5863,888.4637269,1912.739338,3.816580614,304.6747843,0.00331303,0.006393085
436.76732,297,511224.0565,417446.5863,888.4637269,1941.296871,5.887091858,366.8487953,0.00331303,0.006393085
440.8114619,297,523228.1728,449598.539,887.9864296,2111.639125,9.010959418,366.8487953,0.00331303,0.006393085
444.8556037,297,534241.398,449598.539,866.7562641,2171.143406,9.010959418,349.0845384,0.00331303,0.006393085
448.8997456,297,562817.9272,447452.1205,866.7562641,2636.737112,9.010959418,331.3202816,0.00331303,0.006393085
452.9438874,297,562817.9272,425661.9545,873.910472,3911.83102,3.816580614,331.3202816,0.00331303,0.006393085
456.9880293,297,496733.5092,447452.1205,873.910472,4606.91707,9.010959418,304.6747843,0.00331303,0.006393085
461.0321711,297,496733.5092,455453.7534,973.0863774,5153.396218,3.816580614,304.6747843,0.00331303,0.006393085
465.076313,297,496733.5092,455453.7534,926.9150631,5167.471041,3.816580614,269.1480465,0.00331303,0.006393085
469.1204548,297,560810.6275,439338.1205,926.9150631,5167.471041,3.816580614,269.1480465,0.00331303,0.006393085
473.1645967,297,536244.7823,434564.9083,926.9150631,4688.676657,3.816580614,269.1480465,0.00331303,0.006393085
477.2087385,297,536244.7823,439338.1205,982.1870465,3960.602897,3.816580614,269.1480465,0.00331303,0.006393085
481.2528804,297,517224.7663,434564.9083,982.1870465,3667.102254,3.816580614,357.9666668,0.00331303,0.006393085
485.2970222,297,517224.7663,462311.6871,947.7175845,3667.102254,3.816580614,322.4390411,0.00331303,0.006393085
489.3411641,297,587935.4158,452782.8764,947.7175845,3853.79423,3.816580614,322.4390411,0.00331303,0.006393085
493.3853059,297,587935.4158,504633.7175,935.5208766,3867.720559,3.816580614,322.4390411,0.00331303,0.006393085
497.4294478,297,578385.2268,508507.7854,949.6312875,4053.55611,4.325095613,313.5569127,0.00331303,0.006393085
501.4735896,297,518725.4116,508507.7854,852.2156114,4053.55611,3.816580614,286.9114154,0.00331303,0.006393085
505.5177315,297,496733.5092,462313.8931,962.0741427,4818.434172,3.816580614,286.9114154,0.00331303,0.006393085
509.5618733,297,484753.1829,462313.8931,919.745729,5656.374082,3.816580614,286.9114154,0.00331303,0.006393085
513.6060152,297,495235.3878,420763.1408,962.0741427,7250.434415,7.448963173,260.266806,0.00331303,0.006393085
517.650157,297,495235.3878,425439.3968,1064.9621,7601.618827,7.448963173,260.266806,0.00331303,0.006393085
521.6942989,297,522727.7754,425439.3968,1398.551829,7775.187295,13.69694815,411.2612133,0.00331303,0.006393085
525.7384407,297,524729.4611,425439.3968,4703.2798,7775.187295,5.887091858,411.2612133,0.00331303,0.006393085
529.7825826,297,558301.8171,441808.4664,6040.129778,7083.551685,10.57295566,384.61394,0.00331303,0.143251136
533.8267244,297,558301.8171,480624.4078,6040.129778,4758.798845,3.816580614,331.3202816,0.00331303,0.006393085
537.8708663,297,516724.6088,480624.4078,1876.002774,4758.798845,3.816580614,331.3202816,0.00331303,0.006393085
541.9150081,297,494236.7138,458862.8846,853.883775,4834.809708,3.816580614,313.5569127,0.00331303,0.006393085
545.95915,297,494236.7138,458862.8846,420.3351674,4899.163385,7.448963173,331.3202816,0.00331303,0.006393085
550.0032919,297,494236.7138,483771.2792,420.3351674,5178.027608,7.448963173,357.9666668,0.00331303,0.006393085
554.0474337,297,503726.9815,492768.9848,416.1193242,5398.752959,5.887091858,357.9666668,0.00331303,0.006393085
558.0915756,297,503726.9815,492768.9848,416.1193242,5398.752959,5.887091858,357.9666668,0.00331303,0.006393085
562.1357174,297,505226.0433,469288.575,380.3136474,5222.610443,3.816580614,269.1480465,0.00331303,0.006393085
566.1798593,297,514724.1611,459788.4373,357.8735833,4783.351087,3.816580614,366.8487953,0.00331303,0.006393085
570.2240011,297,514724.1611,442094.9572,346.661096,5222.610443,3.816580614,269.1480465,0.00331303,0.006393085
574.268143,297,514724.1611,421723.9535,342.4577444,5344.709318,5.887091858,304.6747843,0.00331303,0.006393085
